policy,walker,prefetch_limit,trial,e2e_ms,request_id,train_n,trial_count,pool_seed,coverage,accuracy,actual_ids,plan_ids,covered_ids,overfetch_ids,undercoverage_ids,topo_idx_ms,ttg_ms,prefetch_ms,walker_ms,l1_hit_rate,l1,l2,l3,miss,mongo_q,oracle_file,model_file
markov1-pooled-N5,load_feed,12500,2,4502.249260000099,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,88.197,91.647,2887.270,51.1,10462,0,9996,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,3,4218.475616999058,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,82.948,92.214,2675.942,51.2,10468,0,9990,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,4,4321.144810997794,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.380,99.896,2776.495,51.2,10472,0,9986,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,5,4217.082276998553,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.065,95.815,2682.773,51.2,10475,0,9983,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,6,4265.495511001063,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,82.272,98.475,2718.649,51.2,10471,0,9987,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,7,4291.31820800103,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.723,108.529,2735.325,51.1,10463,0,9995,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,8,4286.406031998922,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.477,94.759,2757.136,51.2,10478,0,9980,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,9,4267.116532999353,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,82.417,107.847,2724.012,51.2,10466,0,9992,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,10,4234.547337000549,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.401,97.031,2692.262,51.2,10468,0,9990,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,11,4235.924107000756,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,82.857,94.176,2693.625,51.1,10462,0,9996,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,12,4173.91437599872,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,86.438,94.165,2641.925,51.2,10468,0,9990,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,13,4225.402026997472,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.307,92.978,2686.590,51.2,10469,0,9989,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,14,4242.205820999516,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.691,96.280,2706.244,51.2,10469,0,9989,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,15,4226.375941001606,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,85.512,91.024,2684.812,51.2,10468,0,9990,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,16,4276.504772999033,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,82.949,96.839,2730.322,51.2,10471,0,9987,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,17,4269.948019998992,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,72.487,93.073,2690.340,51.2,10473,0,9985,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,18,4209.22557400263,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,89.924,97.663,2665.839,51.2,10466,0,9992,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,19,4164.131317000283,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.221,96.245,2627.205,51.2,10472,0,9986,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,20,4246.389812000416,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,87.519,105.985,2699.085,51.2,10468,0,9990,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,21,4273.605270998814,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,90.107,95.019,2734.719,51.2,10470,0,9988,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,22,4178.860267002165,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.875,97.188,2653.175,51.2,10467,0,9991,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,23,4209.314058000018,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.459,98.776,2669.021,51.1,10464,0,9994,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,24,4272.1235979988705,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.028,96.331,2731.813,51.2,10467,0,9991,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,25,4256.684948002658,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.041,103.856,2728.992,51.1,10464,0,9994,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,26,4213.635583000723,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.606,98.754,2676.372,51.2,10467,0,9991,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,27,4284.973449000972,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.418,95.842,2739.820,51.2,10465,0,9993,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,28,4263.191277997976,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,83.331,98.025,2733.505,51.2,10468,0,9990,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,29,4242.72352400294,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,84.842,102.820,2642.529,51.2,10467,0,9991,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
markov1-pooled-N5,load_feed,12500,30,4295.128271001886,sim_user_56,5,30,42,2.8,2.3,10253,12500,290,12210,9963,0.000,82.385,95.855,2751.735,51.2,10473,0,9985,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/markov_models/littlex5/load_feed/markov1-pooled-N5_seed42_limit12500.json
coaccess-pooled-N5,load_feed,2500,1,4123.7564780021785,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,8.864,45.016,2676.791,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,2,4205.509097002505,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.060,48.530,2759.897,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,3,4149.481324002409,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,7.365,44.285,2705.661,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,4,4219.121364003513,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.025,54.157,2777.343,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,5,4156.926711999404,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.049,47.360,2706.511,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,6,4109.544373000972,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.173,50.640,2665.378,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,7,4200.504226999328,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.381,47.611,2717.122,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,8,4156.956267997884,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.206,48.079,2701.353,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,9,4107.355922002171,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.325,49.640,2634.093,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,10,4084.052785001404,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.923,52.084,2634.247,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,11,4100.242829001218,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.285,48.799,2652.017,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,12,4087.769459998526,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.227,47.637,2641.236,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,13,4081.853862000571,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.708,46.497,2637.451,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,14,4130.567416999838,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.334,47.869,2692.627,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,15,4104.275300000154,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.030,45.634,2671.157,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,16,4125.135837002745,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.270,48.772,2691.984,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,17,4122.490023000864,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.580,46.808,2655.844,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,18,4163.914658998692,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.415,45.564,2710.401,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,19,4100.3531079986715,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.157,50.033,2670.315,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,20,4098.701769999025,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.451,51.708,2659.965,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,21,4126.577036000526,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,13.049,50.498,2679.709,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,22,4120.874936998007,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.032,50.379,2683.774,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,23,4128.899834002368,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,8.735,47.092,2675.401,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,24,4121.327629000007,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.282,48.056,2676.381,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,25,4120.716608998919,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.273,47.698,2671.547,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,26,4154.7160709997115,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,8.789,47.746,2722.276,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,27,4158.941333000257,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.179,47.331,2707.404,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,28,4098.820715997135,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.339,50.712,2657.394,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,29,4129.764676003106,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.263,53.443,2695.169,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,2500,30,4130.640966999636,sim_user_56,5,30,42,0.9,3.8,10253,2500,95,2405,10158,0.000,9.643,46.201,2690.075,50.3,10299,0,10159,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit2500.json
coaccess-pooled-N5,load_feed,5000,1,4160.294794000947,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.253,66.541,2699.643,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,2,4153.015846000926,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,15.713,67.507,2705.599,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,3,4128.293002002465,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.772,67.619,2689.090,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,4,4236.579702999734,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.843,63.175,2777.111,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,5,4159.142828997574,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,14.199,63.787,2702.911,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,6,4210.03144000133,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.752,67.612,2746.929,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,7,4181.837206000637,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,14.035,65.462,2727.706,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,8,4120.71287100116,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.314,64.134,2673.645,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,9,4134.583837996615,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.790,68.289,2689.962,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,10,4153.25666300123,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,14.384,65.537,2705.189,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,11,4157.083040001453,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.900,64.093,2707.268,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,12,4278.37639900099,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.182,71.241,2826.809,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,13,4140.88250200075,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.826,67.369,2679.931,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,14,4172.343247999379,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.690,65.420,2707.549,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,15,4195.579104998615,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.559,64.890,2729.001,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,16,4135.167363001528,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.716,60.373,2672.754,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,17,4104.048449997208,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.671,62.473,2663.136,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,18,4135.350368000218,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.262,65.112,2684.276,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,19,4186.334175999946,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.778,64.680,2734.855,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,20,4192.9974160011625,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.567,63.860,2733.846,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,21,4165.127549000317,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,14.583,66.627,2713.110,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
coaccess-pooled-N5,load_feed,5000,22,4162.906096997176,sim_user_56,5,30,42,2.5,5.1,10253,5000,257,4743,9996,0.000,13.684,60.733,2699.445,51.1,10460,0,9998,0,,,/home/patrickli/Space/jaseci_env/jaseci_external_tools/littlex5/coaccess_models/littlex5/load_feed/coaccess-pooled-N5_seed42_limit5000.json
